1, private, regions_unexplored:alpha_grove, MONSTER, minecraft:spider, 80, 4, 4
546, ocean, minecraft:deep_ocean, WATER_CREATURE, varietyaquatic:vampiresquid, 10, 1, 5
547, ocean, minecraft:deep_ocean, WATER_CREATURE, varietyaquatic:whaleshark, 50, 1, 2
548, ocean, minecraft:deep_ocean, WATER_CREATURE, varietyaquatic:yellowfin, 50, 1, 2
549, ocean, minecraft:deep_ocean, WATER_AMBIENT, minecraft:cod, 10, 3, 6
550, desert, minecraft:desert, MONSTER, minecraft:spider, 80, 4, 4
551, desert, minecraft:desert, MONSTER, minecraft:zombie, 19, 4, 4
552, desert, minecraft:desert, MONSTER, minecraft:zombie_villager, 5, 1, 1
553, desert, minecraft:desert, MONSTER, minecraft:skeleton, 80, 4, 4
554, desert, minecraft:desert, MONSTER, minecraft:creeper, 80, 4, 4
555, desert, minecraft:desert, MONSTER, minecraft:slime, 80, 4, 4
556, desert, minecraft:desert, MONSTER, minecraft:enderman, 10, 1, 4
557, desert, minecraft:desert, MONSTER, minecraft:witch, 5, 1, 1
558, desert, minecraft:desert, MONSTER, minecraft:husk, 80, 4, 4
559, desert, minecraft:desert, MONSTER, graveyard:nightmare, 10, 1, 1
560, desert, minecraft:desert, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
561, desert, minecraft:desert, CREATURE, minecraft:rabbit, 5, 2, 3
562, desert, minecraft:desert, AMBIENT, minecraft:bat, 10, 8, 8
563, desert, minecraft:desert, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
564, desert, minecraft:desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
565, private, nyctocosm:desert_of_rime, MONSTER, minecraft:illusioner, 80, 2, 4
566, private, stellarity:dragons_den, MONSTER, minecraft:enderman, 10, 4, 4
567, private, minecraft:dripstone_caves, MONSTER, minecraft:spider, 80, 4, 4
568, private, minecraft:dripstone_caves, MONSTER, minecraft:zombie, 80, 4, 4
569, private, minecraft:dripstone_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
570, private, minecraft:dripstone_caves, MONSTER, minecraft:skeleton, 80, 4, 4
571, private, minecraft:dripstone_caves, MONSTER, minecraft:creeper, 80, 4, 4
572, private, minecraft:dripstone_caves, MONSTER, minecraft:slime, 80, 4, 4
573, private, minecraft:dripstone_caves, MONSTER, minecraft:enderman, 10, 1, 4
574, private, minecraft:dripstone_caves, MONSTER, minecraft:witch, 5, 1, 1
575, private, minecraft:dripstone_caves, MONSTER, minecraft:drowned, 80, 4, 4
576, private, minecraft:dripstone_caves, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
577, private, minecraft:dripstone_caves, CREATURE, chicken_roost:c_cobble, 14, 1, 6
578, private, minecraft:dripstone_caves, CREATURE, chicken_roost:c_stone, 14, 1, 6
579, private, minecraft:dripstone_caves, AMBIENT, minecraft:bat, 10, 8, 8
580, private, minecraft:dripstone_caves, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
581, private, minecraft:dripstone_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
582, private, regions_unexplored:dry_bushland, MONSTER, minecraft:spider, 80, 4, 4
583, private, regions_unexplored:dry_bushland, MONSTER, minecraft:zombie, 19, 4, 4
584, private, regions_unexplored:dry_bushland, MONSTER, minecraft:zombie_villager, 5, 1, 1
585, private, regions_unexplored:dry_bushland, MONSTER, minecraft:skeleton, 80, 4, 4
586, private, regions_unexplored:dry_bushland, MONSTER, minecraft:creeper, 80, 4, 4
587, private, regions_unexplored:dry_bushland, MONSTER, minecraft:slime, 80, 4, 4
588, private, regions_unexplored:dry_bushland, MONSTER, minecraft:enderman, 10, 1, 4
589, private, regions_unexplored:dry_bushland, MONSTER, minecraft:witch, 5, 1, 1
590, private, regions_unexplored:dry_bushland, MONSTER, minecraft:husk, 80, 4, 4
591, private, regions_unexplored:dry_bushland, MONSTER, graveyard:nightmare, 10, 1, 1
592, private, regions_unexplored:dry_bushland, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
593, private, regions_unexplored:dry_bushland, CREATURE, minecraft:rabbit, 5, 2, 3
594, private, regions_unexplored:dry_bushland, CREATURE, minecraft:sheep, 12, 4, 4
595, private, regions_unexplored:dry_bushland, CREATURE, minecraft:pig, 10, 4, 4
596, private, regions_unexplored:dry_bushland, CREATURE, minecraft:chicken, 10, 4, 4
597, private, regions_unexplored:dry_bushland, CREATURE, minecraft:cow, 8, 4, 4
598, private, regions_unexplored:dry_bushland, AMBIENT, minecraft:bat, 10, 8, 8
599, private, regions_unexplored:dry_bushland, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
600, private, regions_unexplored:dry_bushland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
601, private, minecraft:end_barrens, MONSTER, minecraft:silverfish, 40, 4, 4
602, private, minecraft:end_barrens, MONSTER, minecraft:enderman, 30, 4, 4
603, private, minecraft:end_barrens, MONSTER, chicken_roost:c_endstone, 15, 2, 2
604, private, minecraft:end_highlands, MONSTER, minecraft:enderman, 17, 3, 3
605, private, minecraft:end_highlands, MONSTER, minecraft:hoglin, 8, 3, 3
606, private, minecraft:end_highlands, MONSTER, chicken_roost:c_endstone, 15, 2, 2
607, private, minecraft:end_midlands, MONSTER, minecraft:enderman, 10, 3, 3
608, private, minecraft:end_midlands, MONSTER, chicken_roost:c_endstone, 15, 2, 2
609, private, far_end:end_wilds, MONSTER, minecraft:enderman, 10, 4, 4
610, private, far_end:end_wilds, MONSTER, minecraft:skeleton, 10, 3, 3
611, private, far_end:ender_waste, MONSTER, minecraft:enderman, 20, 4, 4
612, private, far_end:ender_waste, MONSTER, minecraft:skeleton, 7, 2, 3
613, badlands, minecraft:eroded_badlands, MONSTER, minecraft:spider, 80, 4, 4
614, badlands, minecraft:eroded_badlands, MONSTER, minecraft:zombie, 80, 4, 4
615, badlands, minecraft:eroded_badlands, MONSTER, minecraft:zombie_villager, 5, 1, 1
616, badlands, minecraft:eroded_badlands, MONSTER, minecraft:skeleton, 80, 4, 4
617, badlands, minecraft:eroded_badlands, MONSTER, minecraft:creeper, 80, 4, 4
618, badlands, minecraft:eroded_badlands, MONSTER, minecraft:slime, 80, 4, 4
619, badlands, minecraft:eroded_badlands, MONSTER, minecraft:enderman, 10, 1, 4
620, badlands, minecraft:eroded_badlands, MONSTER, minecraft:witch, 5, 1, 1
621, badlands, minecraft:eroded_badlands, MONSTER, graveyard:nightmare, 10, 1, 1
622, badlands, minecraft:eroded_badlands, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
623, badlands, minecraft:eroded_badlands, AMBIENT, minecraft:bat, 10, 8, 8
624, badlands, minecraft:eroded_badlands, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
625, badlands, minecraft:eroded_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
626, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:spider, 80, 4, 4
627, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:zombie, 80, 4, 4
628, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
629, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:skeleton, 80, 4, 4
630, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:creeper, 80, 4, 4
631, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:slime, 80, 4, 4
632, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:enderman, 10, 1, 4
633, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:witch, 5, 1, 1
634, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:ocelot, 5, 1, 3
635, jungle, regions_unexplored:eucalyptus_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
636, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:sheep, 12, 4, 4
637, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:pig, 10, 4, 4
638, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:chicken, 10, 4, 4
639, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:cow, 8, 4, 4
640, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:chicken, 10, 4, 4
641, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:parrot, 40, 1, 2
642, jungle, regions_unexplored:eucalyptus_forest, AMBIENT, minecraft:bat, 10, 8, 8
643, jungle, regions_unexplored:eucalyptus_forest, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
644, jungle, regions_unexplored:eucalyptus_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
645, swamp, regions_unexplored:fen, MONSTER, minecraft:spider, 80, 4, 4
646, swamp, regions_unexplored:fen, MONSTER, minecraft:zombie, 80, 4, 4
647, swamp, regions_unexplored:fen, MONSTER, minecraft:zombie_villager, 5, 1, 1
648, swamp, regions_unexplored:fen, MONSTER, minecraft:skeleton, 80, 4, 4
649, swamp, regions_unexplored:fen, MONSTER, minecraft:creeper, 80, 4, 4
650, swamp, regions_unexplored:fen, MONSTER, minecraft:slime, 80, 4, 4
651, swamp, regions_unexplored:fen, MONSTER, minecraft:enderman, 10, 1, 4
652, swamp, regions_unexplored:fen, MONSTER, minecraft:witch, 5, 1, 1
653, swamp, regions_unexplored:fen, MONSTER, graveyard:ghoul, 25, 2, 5
654, swamp, regions_unexplored:fen, MONSTER, graveyard:nightmare, 10, 1, 1
655, swamp, regions_unexplored:fen, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
656, swamp, regions_unexplored:fen, CREATURE, minecraft:wolf, 8, 4, 4
657, swamp, regions_unexplored:fen, CREATURE, minecraft:sheep, 12, 4, 4
658, swamp, regions_unexplored:fen, CREATURE, minecraft:pig, 10, 4, 4
659, swamp, regions_unexplored:fen, CREATURE, minecraft:chicken, 10, 4, 4
660, swamp, regions_unexplored:fen, CREATURE, minecraft:cow, 8, 4, 4
661, swamp, regions_unexplored:fen, CREATURE, uselessreptile:wyvern, 5, 1, 1
662, swamp, regions_unexplored:fen, AMBIENT, minecraft:bat, 10, 8, 8
663, swamp, regions_unexplored:fen, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
664, swamp, regions_unexplored:fen, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
665, swamp, regions_unexplored:fen, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
666, private, far_end:flesh_tundra, MONSTER, minecraft:cave_spider, 20, 2, 3
667, private, far_end:flesh_tundra, MONSTER, minecraft:zombified_piglin, 42, 4, 4
668, private, regions_unexplored:flooded_plains, MONSTER, minecraft:spider, 80, 4, 4
669, private, regions_unexplored:flooded_plains, MONSTER, minecraft:zombie, 80, 4, 4
670, private, regions_unexplored:flooded_plains, MONSTER, minecraft:zombie_villager, 5, 1, 1
671, private, regions_unexplored:flooded_plains, MONSTER, minecraft:skeleton, 80, 4, 4
672, private, regions_unexplored:flooded_plains, MONSTER, minecraft:creeper, 80, 4, 4
673, private, regions_unexplored:flooded_plains, MONSTER, minecraft:slime, 80, 4, 4
674, private, regions_unexplored:flooded_plains, MONSTER, minecraft:enderman, 10, 1, 4
675, private, regions_unexplored:flooded_plains, MONSTER, minecraft:witch, 5, 1, 1
676, private, regions_unexplored:flooded_plains, MONSTER, graveyard:ghoul, 25, 2, 5
677, private, regions_unexplored:flooded_plains, MONSTER, graveyard:nightmare, 10, 1, 1
678, private, regions_unexplored:flooded_plains, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
679, private, regions_unexplored:flooded_plains, CREATURE, minecraft:sheep, 12, 4, 4
680, private, regions_unexplored:flooded_plains, CREATURE, minecraft:pig, 10, 4, 4
681, private, regions_unexplored:flooded_plains, CREATURE, minecraft:chicken, 10, 4, 4
682, private, regions_unexplored:flooded_plains, CREATURE, minecraft:cow, 8, 4, 4
683, private, regions_unexplored:flooded_plains, CREATURE, minecraft:horse, 5, 2, 6
684, private, regions_unexplored:flooded_plains, CREATURE, minecraft:donkey, 5, 1, 3
685, private, regions_unexplored:flooded_plains, CREATURE, uselessreptile:wyvern, 5, 1, 1
686, private, regions_unexplored:flooded_plains, AMBIENT, minecraft:bat, 10, 8, 8
687, private, regions_unexplored:flooded_plains, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
688, private, regions_unexplored:flooded_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
689, private, regions_unexplored:flooded_plains, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
690, private, regions_unexplored:flower_field, MONSTER, minecraft:spider, 80, 4, 4
691, private, regions_unexplored:flower_field, MONSTER, minecraft:zombie, 80, 4, 4
692, private, regions_unexplored:flower_field, MONSTER, minecraft:zombie_villager, 5, 1, 1
693, private, regions_unexplored:flower_field, MONSTER, minecraft:skeleton, 80, 4, 4
694, private, regions_unexplored:flower_field, MONSTER, minecraft:creeper, 80, 4, 4
695, private, regions_unexplored:flower_field, MONSTER, minecraft:slime, 80, 4, 4
696, private, regions_unexplored:flower_field, MONSTER, minecraft:enderman, 10, 1, 4
697, private, regions_unexplored:flower_field, MONSTER, minecraft:witch, 5, 1, 1
698, private, regions_unexplored:flower_field, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
699, private, regions_unexplored:flower_field, CREATURE, minecraft:rabbit, 8, 4, 4
700, private, regions_unexplored:flower_field, CREATURE, minecraft:sheep, 12, 4, 4
701, private, regions_unexplored:flower_field, CREATURE, minecraft:pig, 10, 4, 4
702, private, regions_unexplored:flower_field, CREATURE, minecraft:chicken, 10, 4, 4
703, private, regions_unexplored:flower_field, CREATURE, minecraft:cow, 8, 4, 4
704, private, regions_unexplored:flower_field, AMBIENT, minecraft:bat, 10, 8, 8
705, private, regions_unexplored:flower_field, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
706, private, regions_unexplored:flower_field, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
707, forest, minecraft:flower_forest, MONSTER, minecraft:spider, 80, 4, 4
708, forest, minecraft:flower_forest, MONSTER, minecraft:zombie, 80, 4, 4
709, forest, minecraft:flower_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
710, forest, minecraft:flower_forest, MONSTER, minecraft:skeleton, 80, 4, 4
711, forest, minecraft:flower_forest, MONSTER, minecraft:creeper, 80, 4, 4
712, forest, minecraft:flower_forest, MONSTER, minecraft:slime, 80, 4, 4
713, forest, minecraft:flower_forest, MONSTER, minecraft:enderman, 10, 1, 4
714, forest, minecraft:flower_forest, MONSTER, minecraft:witch, 5, 1, 1
715, forest, minecraft:flower_forest, MONSTER, graveyard:ghoul, 25, 2, 5
716, forest, minecraft:flower_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
717, forest, minecraft:flower_forest, CREATURE, minecraft:sheep, 12, 4, 4
718, forest, minecraft:flower_forest, CREATURE, minecraft:pig, 10, 4, 4
719, forest, minecraft:flower_forest, CREATURE, minecraft:chicken, 10, 4, 4
720, forest, minecraft:flower_forest, CREATURE, minecraft:cow, 8, 4, 4
721, forest, minecraft:flower_forest, CREATURE, minecraft:rabbit, 5, 2, 3
722, forest, minecraft:flower_forest, CREATURE, chicken_roost:c_oakwood, 14, 1, 6
723, forest, minecraft:flower_forest, AMBIENT, minecraft:bat, 10, 8, 8
724, forest, minecraft:flower_forest, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
725, forest, minecraft:flower_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
726, forest, minecraft:forest, MONSTER, minecraft:spider, 80, 4, 4
727, forest, minecraft:forest, MONSTER, minecraft:zombie, 80, 4, 4
728, forest, minecraft:forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
729, forest, minecraft:forest, MONSTER, minecraft:skeleton, 80, 4, 4
730, forest, minecraft:forest, MONSTER, minecraft:creeper, 80, 4, 4
731, forest, minecraft:forest, MONSTER, minecraft:slime, 80, 4, 4
732, forest, minecraft:forest, MONSTER, minecraft:enderman, 10, 1, 4
733, forest, minecraft:forest, MONSTER, minecraft:witch, 5, 1, 1
734, forest, minecraft:forest, MONSTER, soulsweapons:big_chungus, 20, 4, 8
735, forest, minecraft:forest, MONSTER, graveyard:ghoul, 25, 2, 5
736, forest, minecraft:forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
737, forest, minecraft:forest, CREATURE, minecraft:sheep, 12, 4, 4
738, forest, minecraft:forest, CREATURE, minecraft:pig, 10, 4, 4
739, forest, minecraft:forest, CREATURE, minecraft:chicken, 10, 4, 4
740, forest, minecraft:forest, CREATURE, minecraft:cow, 8, 4, 4
741, forest, minecraft:forest, CREATURE, minecraft:wolf, 5, 4, 4
742, forest, minecraft:forest, CREATURE, chicken_roost:c_oakwood, 14, 1, 6
743, forest, minecraft:forest, AMBIENT, minecraft:bat, 10, 8, 8
744, forest, minecraft:forest, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
745, forest, minecraft:forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
746, private, stellarity:frosted_hills, MONSTER, minecraft:enderman, 10, 4, 4
747, private, stellarity:frosted_hills, MONSTER, minecraft:skeleton, 20, 3, 4
748, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:spider, 80, 4, 4
749, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:zombie, 80, 4, 4
750, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
751, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:skeleton, 80, 4, 4
752, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:creeper, 80, 4, 4
753, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:slime, 80, 4, 4
754, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:enderman, 10, 1, 4
755, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:witch, 5, 1, 1
756, taiga, regions_unexplored:frozen_forest, MONSTER, graveyard:revenant, 25, 5, 8
757, taiga, regions_unexplored:frozen_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
758, taiga, regions_unexplored:frozen_forest, CREATURE, minecraft:wolf, 8, 4, 4
759, taiga, regions_unexplored:frozen_forest, AMBIENT, minecraft:bat, 10, 8, 8
760, taiga, regions_unexplored:frozen_forest, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
761, taiga, regions_unexplored:frozen_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
762, ocean, minecraft:frozen_ocean, MONSTER, minecraft:spider, 80, 4, 4
763, ocean, minecraft:frozen_ocean, MONSTER, minecraft:zombie, 80, 4, 4
764, ocean, minecraft:frozen_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
765, ocean, minecraft:frozen_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
766, ocean, minecraft:frozen_ocean, MONSTER, minecraft:creeper, 80, 4, 4
767, ocean, minecraft:frozen_ocean, MONSTER, minecraft:slime, 80, 4, 4
768, ocean, minecraft:frozen_ocean, MONSTER, minecraft:enderman, 10, 1, 4
769, ocean, minecraft:frozen_ocean, MONSTER, minecraft:witch, 5, 1, 1
770, ocean, minecraft:frozen_ocean, MONSTER, minecraft:drowned, 5, 1, 1
771, ocean, minecraft:frozen_ocean, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
772, ocean, minecraft:frozen_ocean, CREATURE, minecraft:polar_bear, 5, 1, 2
773, ocean, minecraft:frozen_ocean, AMBIENT, minecraft:bat, 10, 8, 8
774, ocean, minecraft:frozen_ocean, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
775, ocean, minecraft:frozen_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
776, ocean, minecraft:frozen_ocean, WATER_CREATURE, minecraft:squid, 5, 1, 4
777, ocean, minecraft:frozen_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
778, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:spider, 80, 4, 4
779, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:zombie, 80, 4, 4
780, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:zombie_villager, 5, 1, 1
781, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
782, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:creeper, 80, 4, 4
783, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:slime, 80, 4, 4
784, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:enderman, 10, 1, 4
785, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:witch, 5, 1, 1
786, extreme_hills, minecraft:frozen_peaks, MONSTER, graveyard:revenant, 25, 5, 8
787, extreme_hills, minecraft:frozen_peaks, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
788, extreme_hills, minecraft:frozen_peaks, CREATURE, minecraft:goat, 5, 1, 3
789, extreme_hills, minecraft:frozen_peaks, AMBIENT, minecraft:bat, 10, 8, 8
790, extreme_hills, minecraft:frozen_peaks, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
791, extreme_hills, minecraft:frozen_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
792, river, minecraft:frozen_river, MONSTER, minecraft:spider, 80, 4, 4
793, river, minecraft:frozen_river, MONSTER, minecraft:zombie, 80, 4, 4
794, river, minecraft:frozen_river, MONSTER, minecraft:zombie_villager, 5, 1, 1
795, river, minecraft:frozen_river, MONSTER, minecraft:skeleton, 80, 4, 4
796, river, minecraft:frozen_river, MONSTER, minecraft:creeper, 80, 4, 4
797, river, minecraft:frozen_river, MONSTER, minecraft:slime, 80, 4, 4
798, river, minecraft:frozen_river, MONSTER, minecraft:enderman, 10, 1, 4
799, river, minecraft:frozen_river, MONSTER, minecraft:witch, 5, 1, 1
800, river, minecraft:frozen_river, MONSTER, minecraft:drowned, 5, 1, 1
801, river, minecraft:frozen_river, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
802, river, minecraft:frozen_river, AMBIENT, minecraft:bat, 10, 8, 8
803, river, minecraft:frozen_river, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
804, river, minecraft:frozen_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
805, river, minecraft:frozen_river, WATER_CREATURE, minecraft:squid, 5, 1, 4
806, river, minecraft:frozen_river, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
807, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:spider, 80, 4, 4
808, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:zombie, 80, 4, 4
809, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:zombie_villager, 5, 1, 1
810, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:skeleton, 80, 4, 4
811, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:creeper, 80, 4, 4
812, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:slime, 80, 4, 4
813, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:enderman, 10, 1, 4
814, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:witch, 5, 1, 1
815, icy, regions_unexplored:frozen_tundra, MONSTER, graveyard:nightmare, 10, 1, 1
816, icy, regions_unexplored:frozen_tundra, MONSTER, graveyard:revenant, 25, 5, 8
817, icy, regions_unexplored:frozen_tundra, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
818, icy, regions_unexplored:frozen_tundra, CREATURE, minecraft:polar_bear, 8, 4, 4
819, icy, regions_unexplored:frozen_tundra, CREATURE, minecraft:wolf, 8, 4, 4
820, icy, regions_unexplored:frozen_tundra, AMBIENT, minecraft:bat, 10, 8, 8
821, icy, regions_unexplored:frozen_tundra, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
822, icy, regions_unexplored:frozen_tundra, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
823, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:spider, 80, 4, 4
824, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:zombie, 80, 4, 4
825, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:zombie_villager, 5, 1, 1
826, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:skeleton, 80, 4, 4
827, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:creeper, 80, 4, 4
828, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:slime, 80, 4, 4
829, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:enderman, 10, 1, 4
830, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:witch, 5, 1, 1
831, jungle, regions_unexplored:fungal_fen, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
832, jungle, regions_unexplored:fungal_fen, CREATURE, minecraft:mooshroom, 8, 4, 8
833, jungle, regions_unexplored:fungal_fen, CREATURE, minecraft:sheep, 12, 4, 4
834, jungle, regions_unexplored:fungal_fen, CREATURE, minecraft:pig, 10, 4, 4
835, jungle, regions_unexplored:fungal_fen, CREATURE, minecraft:chicken, 10, 4, 4
836, jungle, regions_unexplored:fungal_fen, CREATURE, minecraft:cow, 8, 4, 4
837, jungle, regions_unexplored:fungal_fen, CREATURE, minecraft:horse, 5, 2, 6
838, jungle, regions_unexplored:fungal_fen, CREATURE, minecraft:donkey, 5, 1, 3
839, jungle, regions_unexplored:fungal_fen, AMBIENT, minecraft:bat, 10, 8, 8
840, jungle, regions_unexplored:fungal_fen, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
841, jungle, regions_unexplored:fungal_fen, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
842, private, regions_unexplored:giant_bayou, MONSTER, minecraft:spider, 80, 4, 4
843, private, regions_unexplored:giant_bayou, MONSTER, minecraft:zombie, 80, 4, 4
844, private, regions_unexplored:giant_bayou, MONSTER, minecraft:zombie_villager, 5, 1, 1
845, private, regions_unexplored:giant_bayou, MONSTER, minecraft:skeleton, 80, 4, 4
846, private, regions_unexplored:giant_bayou, MONSTER, minecraft:creeper, 80, 4, 4
847, private, regions_unexplored:giant_bayou, MONSTER, minecraft:slime, 80, 4, 4
848, private, regions_unexplored:giant_bayou, MONSTER, minecraft:enderman, 10, 1, 4
849, private, regions_unexplored:giant_bayou, MONSTER, minecraft:witch, 5, 1, 1
850, private, regions_unexplored:giant_bayou, MONSTER, minecraft:slime, 5, 1, 1
851, private, regions_unexplored:giant_bayou, MONSTER, graveyard:ghoul, 25, 2, 5
852, private, regions_unexplored:giant_bayou, MONSTER, graveyard:nightmare, 10, 1, 1
853, private, regions_unexplored:giant_bayou, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
854, private, regions_unexplored:giant_bayou, CREATURE, minecraft:sheep, 12, 4, 4
855, private, regions_unexplored:giant_bayou, CREATURE, minecraft:pig, 10, 4, 4
856, private, regions_unexplored:giant_bayou, CREATURE, minecraft:chicken, 10, 4, 4
857, private, regions_unexplored:giant_bayou, CREATURE, minecraft:cow, 8, 4, 4
858, private, regions_unexplored:giant_bayou, CREATURE, uselessreptile:wyvern, 5, 1, 1
859, private, regions_unexplored:giant_bayou, AMBIENT, minecraft:bat, 10, 8, 8
860, private, regions_unexplored:giant_bayou, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
861, private, regions_unexplored:giant_bayou, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
862, nether, regions_unexplored:glistering_meadow, MONSTER, minecraft:ghast, 5, 1, 1
